_id,책ID,책 이름,댓글 아이디,댓글 내용
658e85a7c3baaf37b89b3509,658e859ac3baaf37b89b34ff,내가 한 말을 내가 오해하지 않기로 함,cy*******,그 동안 얼마나 많은 생각을 하며 이 글을 써내려갔을지 짐작이 갑니다. 감사하고 또 감사합니다. 한 글자 한 글자 정성스럽게 읽어나가겠습니다
658e85aac3baaf37b89b350a,658e859ac3baaf37b89b34ff,내가 한 말을 내가 오해하지 않기로 함,ja*******,한달 후 리뷰가 몇개나 달릴지 기대된다
658e85abc3baaf37b89b350b,658e859ac3baaf37b89b34ff,내가 한 말을 내가 오해하지 않기로 함,wh********,미쳤다 출간즉시 종합 베스트셀러 1위.....💛
658e85acc3baaf37b89b350c,658e859ac3baaf37b89b34ff,내가 한 말을 내가 오해하지 않기로 함,dj********,항상 땅훈님 글을 보면서 꼭 책으로 읽고싶다는 생각을 해왔었는데 이렇게 이루어지다니..!!!\n책이 연말에 저에게 주는 선물 같을꺼 같아요 🫶🏻\n너무 고마워요 🥰
658e85aec3baaf37b89b350d,658e859ac3baaf37b89b34ff,내가 한 말을 내가 오해하지 않기로 함,hu*****,조금 더 문상훈의 팬을 하기로 함
658e85afc3baaf37b89b350e,658e859ac3baaf37b89b34ff,내가 한 말을 내가 오해하지 않기로 함,ga********,벌써부터 기대가 됩니다. 재미있게 읽어볼게요.
658e85b0c3baaf37b89b350f,658e859ac3baaf37b89b34ff,내가 한 말을 내가 오해하지 않기로 함,ga********,유툽 구독중인데 이 책도 기대하며 읽어볼게요
658e85b1c3baaf37b89b3510,658e859ac3baaf37b89b34ff,내가 한 말을 내가 오해하지 않기로 함,ky******,문당훈 에세이 너무 기대되요!
658e85b2c3baaf37b89b3511,658e859ac3baaf37b89b34ff,내가 한 말을 내가 오해하지 않기로 함,mb**************,책을 읽지 않았지만 작가를 기다리는 마음에 책을 주문하고 이리 설렜던 적은 처음이에요. 상훈님이 컨텐츠에서 예기치 못하게 저의 이름을 불러주셨을 때 만큼이나 가슴이 몽글몽글하고 생각을 엿볼 수 있다는 것 만으로도 행복합니다. 물론 상훈님은 지하철 옆자릴 건너뛰어 앉을까 하는 고민을 무릅쓰고 바로 옆에 앉은 것 같은 엄청난 용기를 내신 것이겠지만 건너편에서 지켜보던 저는 상훈님이 그 마음을 숨기려해도 엿보이고 어르신들께 자리를 양보해 드려야하나 고민하는 마음까지 보이게 되는 지경이 되어버렸답니다. 사랑까진 아니고 애정합니다. 같은 시대에 살며 동경의 대상이 되어버린 당신께 감사의 마음을 표하며 언젠가 어느 순간 마주할지도 모를 그 순간을 손꼽아 기다리며 기대의 글을 마칩니다.
658e85b3c3baaf37b89b3512,658e859ac3baaf37b89b34ff,내가 한 말을 내가 오해하지 않기로 함,al********,"문상훈의 글은 난로와 같은 따뜻한 감성을 가지고 있다고 생각해요. 마음이 몽골 몽골 해지는 연말, 추운 날씨에 마음이 시려지기도 하는 겨울 딱 어울리는 책 ♡ 문상훈의 감성을 좋아하는 사람이기에 언젠간 꼭 책을 내줬으면 했는데 늦지 않게 와줘서 고맙습니다!"
658e85b4c3baaf37b89b3513,658e859ac3baaf37b89b34ff,내가 한 말을 내가 오해하지 않기로 함,ki*******,- 올해의 가장 잘한 소비\n- 기다림이 너무 길게 느껴지는\n- 그 기다림마저 즐겁고 설레는\n- 나에게 주는 연말 선물\n- 친구들에게도 선물해주고 싶은 마음에 추가구매\n- 수많은 문상훈 중에 글쓰는 문상훈이 최고
658e85b7c3baaf37b89b3514,658e859ac3baaf37b89b34ff,내가 한 말을 내가 오해하지 않기로 함,ji********,상훈작가님의 생각을 들을 수 있어서 기쁩니다. 27일이 빨리 왔으면 좋겠어요. 올해도 너무 감사했고 덕분에 많이 웃었습니다. 이르지만 새해에도 복 많이 받고 행복하세요 !!! : )
658e85b8c3baaf37b89b3515,658e859ac3baaf37b89b34ff,내가 한 말을 내가 오해하지 않기로 함,ji*******,기다리고 기다렸던 문당훈 책…🥹\n얼른 받아서 보고싶습니다!!!
658e85b9c3baaf37b89b3516,658e859ac3baaf37b89b34ff,내가 한 말을 내가 오해하지 않기로 함,hy********,문상훈 책 내줘서 진짜 너무 좋아…♥ 책 많이많이 내주세염…!!!!!
658e85bac3baaf37b89b3517,658e859ac3baaf37b89b34ff,내가 한 말을 내가 오해하지 않기로 함,hy********,문당훈 책 내줘서 고마웡… 사랑해~
658e85bbc3baaf37b89b3518,658e859ac3baaf37b89b34ff,내가 한 말을 내가 오해하지 않기로 함,as**********,기대되는 연말 선물 같은 책 문땅훈 사랑해!!
658e85bcc3baaf37b89b3519,658e859ac3baaf37b89b34ff,내가 한 말을 내가 오해하지 않기로 함,xn*****,문댱훈 멋쟁이 ㅠㅠㅠㅠ\n읽기도 전에 힐링되는거 무슨일 ?\n정말 즐겁게 볼꺼에요 🫶🫶
658e85bdc3baaf37b89b351a,658e859ac3baaf37b89b34ff,내가 한 말을 내가 오해하지 않기로 함,ro******,추천받고 구매했습니다!!!
658e85bec3baaf37b89b351b,658e859ac3baaf37b89b34ff,내가 한 말을 내가 오해하지 않기로 함,wh********,문상훈 님의 유튜브 채널 구독자로서 진심을 꾹꾹 눌러담아 쓴 책 같아서 너무 좋아요
658e85bfc3baaf37b89b351c,658e859ac3baaf37b89b34ff,내가 한 말을 내가 오해하지 않기로 함,ts*****,책이 아니라 위로를 구매함
658e85c0c3baaf37b89b351d,658e859ac3baaf37b89b34ff,내가 한 말을 내가 오해하지 않기로 함,qo********,"상투적인 위로의 글이 아님을 느꼈다.\n한 글자, 한 문단이 예쁘고 슬펐다.\n2"
658e85c4c3baaf37b89b351e,658e859ac3baaf37b89b34ff,내가 한 말을 내가 오해하지 않기로 함,hy****,"천천히 한문장 한문장 읽기 좋은 책입니다. 작가님의 일기장을 보는 느낌이기도하고, 저의 일기장을 보는 느낌이기도 합니다."
658e85c5c3baaf37b89b351f,658e859ac3baaf37b89b34ff,내가 한 말을 내가 오해하지 않기로 함,kd*******,"어제까지 설렘으로 하루 하루를 보냈고,\n내일부터 따뜻한 글에 마음의 위로를 받으며…\n힘을 내보며 하루하루를 살아가보겠습니다.\n감사합니다."
658e85c6c3baaf37b89b3520,658e859ac3baaf37b89b34ff,내가 한 말을 내가 오해하지 않기로 함,sg*****,귀여운 .. 귀한 사람 .. 🤍 감사해요
658e85c7c3baaf37b89b3521,658e859ac3baaf37b89b34ff,내가 한 말을 내가 오해하지 않기로 함,ph****,저는 늘 문상훈의 책을 기다려왔는데요. 저와 같이 기다리는 사람들이 이렇게나 많았다는 사실에 놀라면서도 기뻤습니다. 이 책과 함께 따뜻한 연말 보내요 우리!
658e85c8c3baaf37b89b3522,658e859ac3baaf37b89b34ff,내가 한 말을 내가 오해하지 않기로 함,dy******,내가 한 말을 내가
658e85c9c3baaf37b89b3523,658e859ac3baaf37b89b34ff,내가 한 말을 내가 오해하지 않기로 함,a0********************,"읽어보기도 전에 캐릭터 말고\n진짜 문상훈님의 진심을 느낄 수 있을 것 같아서 좋네요.\n정말 멋있어요. 빠더너스 팀 전체도 팀원 개개인들도 다 행복하게 , 즐겁게 일하는 것 같아서 되게 자유로워 보여서\n좋아하게 된 것 같네요. 응원합니다 문당훈 ! 응원합니다 빠더너스 !"
658e85cac3baaf37b89b3524,658e859ac3baaf37b89b34ff,내가 한 말을 내가 오해하지 않기로 함,lt**************,초판 1쇄 구매했습니다. 감사합니다.
658e85cbc3baaf37b89b3525,658e859ac3baaf37b89b34ff,내가 한 말을 내가 오해하지 않기로 함,se*******,12시에 예약판매한다고 하여 엽서도 받고 싶어 열심히 구매하였는데 몇 분 뒤 가승인 되었다고 임의취소가 되어버렸네요. 문의를 넣었더니 같은 시간에 몇 백명이 그렇게 됐다고 돈이 빠져나갔어도 구매가 안 된다거다 어쩔 수 없다 책임이 없다 이 말만 하네요 너무 무책임하네요
658e85dec3baaf37b89b3528,658e85dac3baaf37b89b3527,세이노의 가르침,tk*********,우리나라 도서 시장이 망한건가?\n읽을 책이 이렇게 없나?\n세이노 이 책 두달간 베스트 셀러 1위 하고있네\n20년 전이면 몰라도 지금은 왜지?
658e85dfc3baaf37b89b3529,658e85dac3baaf37b89b3527,세이노의 가르침,ds*****,"이 책은 세상 살아가는 자기 방식을 떠들어 놓았다. 그래서 돈 벌었다고 자랑한다. 그 내용은 사실 저질이고, 세상이 추구할 바는 아니다. 이렇게 벌어야 돈이 생기는 것은 사실일지는 모르나 참 비루하다. 이걸 마치 자서전처럼 뭔가 있는 것처럼 세상에 책으로 내니 이 사회가 얼마나 우습게 느껴졌는지.. 세이노라는 분이 안따깝고 우스워보였다... 내 느낌이다."
658e85e0c3baaf37b89b352a,658e85dac3baaf37b89b3527,세이노의 가르침,wi******,추천하기 거북스럽습니다. 배울점도 별로. 시대는 변합니다.
658e85e1c3baaf37b89b352b,658e85dac3baaf37b89b3527,세이노의 가르침,tw*****,"일부 배울 점은 있겠지만 이 닭대가리야, 이 바보들아, 먹물들 등등의 표현이 자주 나와 거부감이 드는 책이다. 난 책을 읽으려했을 뿐인데 왜 갑자기 욕설을 들어야하는가? 필자는 자신이 아는게 전부라고 생각하지 않을 것, 늘 학습하고 계발할 것을 중시하면서 왜 일부 다른 직종 다른 부류의 사람에 대해선 무시하는 태도로 일관하는걸까? (내가 그 부류에 해당하지 않음에도 눈살이 찌푸려진다.) 출간 전에 이미 세이노카페를 통해 알았고 그만큼 필자와 그의 가르침에 호감이 있었는데 읽을수록 불쾌해져서 소장하고싶지 않은 책이다. 만약 작가가 이 리뷰를 본다면 이 책을 읽고 불쾌 운운하는 넌 부자되기는 글렀다! 이런 말투로 쓴소리를 하겠지만, 글쎄요 부자가 되는게 모든 사람의 꿈은 아니라서요... 부자가 되고싶은 마음이 들기보다 읽을수록 거부감이 드는 이유는 뭘까. 부자가 된다해도 닭대가리니 먹물들이니 하는 사람이 되고싶진 않다. 왠만해선 책을 완독하는 편이고 출간 소식을 듣고 기대감에 구입한 책인데 한 장 한 장 더 넘기기가 힘들다."
658e85e2c3baaf37b89b352c,658e85dac3baaf37b89b3527,세이노의 가르침,ch*******,조언도 다 아는 이야기.. 개인 사상을 아주 적나라한 말투로 주절 주절 늘어놓았다. 꼰대의 조언이라고 해야할까. 책보다는 생각 정리 해놓은 노트같다.
658e85e3c3baaf37b89b352d,658e85dac3baaf37b89b3527,세이노의 가르침,tw*****,작가의 독선적인 어투와 욕설이 거부감들어서 끝까지 읽지 못했습니다. 부자가 된다하여도 아집있는 사람으로 늙어가고 싶지는 않다는게 이 책이 저에게 준 유일한 교훈입니다.
658e85e4c3baaf37b89b352e,658e85dac3baaf37b89b3527,세이노의 가르침,du**********,나도 옛날엔 세이노 글에 열광하고 다음카페도 가입했었는데\n살면서 현실을 깨달음\n세이노는 천재이며 운도 매우 좋았다는 점\n아버지가 의사면 이미 말 다했지\n나같은 일반인이 저렇게 따라하면 노동 착취만 당하더라\n결국 한단계 뛰어 넘으려면 근로소득만으로는 불가능함.\n세이노도 사업으로 성공 한거고
658e85e5c3baaf37b89b352f,658e85dac3baaf37b89b3527,세이노의 가르침,wi******,최악의 내용 640원도 아깝다.\n내 자식이 이글을 읽는다고하면 뜯어말기고 싶다.\n정말 선배같지않은 어른같지않은 글쓴이의 조언들.
658e85e6c3baaf37b89b3530,658e85dac3baaf37b89b3527,세이노의 가르침,po******,몇 년 전에 제본판 구매해서 수시로 읽고 있는 책인데 700쪽이 넘는 분량을 1만원도 안되는 금액으로 파시다니... 이 시대 진정한 부자이시네요! 존경합니다.
658e85e7c3baaf37b89b3531,658e85dac3baaf37b89b3527,세이노의 가르침,kg*****,이 책의 내용이 좋으면 좋은거임\n왜 추종하고 종교처럼 여기냐가 문제임\n그래서 반감가짐\n내용은 나쁘지 않은데 추종하는 사람들 때문에 반감 가지게 됨
658e85eac3baaf37b89b3532,658e85dac3baaf37b89b3527,세이노의 가르침,sk******,입소문에 비해 굉장히 나랑 안맞는책
658e85ecc3baaf37b89b3533,658e85dac3baaf37b89b3527,세이노의 가르침,sp********,욕이 넘 많네요\n도움 되는 내용도 좀 있고\n욕만 없었으면 괜찮았겠는데\n추천 하도 많이 하길래 읽었는데 막 참신하거나 그런건 없었네요
658e85edc3baaf37b89b3534,658e85dac3baaf37b89b3527,세이노의 가르침,le****,표현은 그사람의 인격\n아직 익지않은 감 같은 거칠함\n속이 빈그릇은 소리가 크다
658e85eec3baaf37b89b3535,658e85dac3baaf37b89b3527,세이노의 가르침,qj**********,입소문으로 읽었는데 역시 열풍 하는 것들은 그닥 이구나
658e85efc3baaf37b89b3536,658e85dac3baaf37b89b3527,세이노의 가르침,wp*******,다른 이들에게는 몰겠는데 전 노우
658e85f0c3baaf37b89b3537,658e85dac3baaf37b89b3527,세이노의 가르침,si******,"눈물이 날 정도로, 충격적일 정도로 좋은 자기계발서입니다."
658e85f1c3baaf37b89b3538,658e85dac3baaf37b89b3527,세이노의 가르침,ri**********,인생은 아무나 모르는법\n세이노님이 이렇게 해서 살아왔고 성공하고 주변에서 그랬다고 다른 사람 주변도 똑같이 하면 성공할거라는건 착각.
658e85f2c3baaf37b89b3539,658e85dac3baaf37b89b3527,세이노의 가르침,th********,내 인생을 바꾼 책
658e85f3c3baaf37b89b353a,658e85dac3baaf37b89b3527,세이노의 가르침,ks*****************,"인생 도서 세이노의가르침, 바로 예약했습니다, 세상에 수많은 악마로부터 제 자신을 가족을 지킬 수 있도록 도와줍니다 선생님 건강하시고 오래오래 행복하셨으면 좋겠습니다. 진심으로 감사드립니다."
658e85f4c3baaf37b89b353b,658e85dac3baaf37b89b3527,세이노의 가르침,dp******,6주 전인가 이책 계속 1위 하는거 뭔가 싶어서 봤는데 그냥 자기 이야기 형태를 쓴 책 이더만요\n지금 10주인가 1위 한다고 기사 봤는데 그정도 까진 아닌데\n그렇다고 라면받침 책도 아님 그냥 쏘쏘한 책
658e85f7c3baaf37b89b353c,658e85dac3baaf37b89b3527,세이노의 가르침,wj**********,최근 리뷰 보면 형식적 댓글 왤케 많지\n별점 올리기 위한 작업같네
658e85f8c3baaf37b89b353d,658e85dac3baaf37b89b3527,세이노의 가르침,se******,종이가 닳아 없어지도록 읽을 한권과 평생 소장용으로 또 한권 구입합니다.\n\n건강이 최고입니다. 선생님 오래오래 건강하세요 :)
658e85f9c3baaf37b89b353e,658e85dac3baaf37b89b3527,세이노의 가르침,qo*******,초반에는 괜찮았으나 뒤로 갈수록 이걸 계속 읽어야하나 하는 생각이 들면서 표현이 거칠고 정치성향꼰대필 팍 드러나불편하였기에 굳이 추천은 sayno
